#2.0#2022 09 18 09:36:38.508#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:00:21 UTC 2022] cookie@0.4.0 /tmp/app/node_modules/express-session/node_modules/cookie (STDOUT, STG)#
#2.0#2022 09 18 09:36:38.515#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:36 UTC 2022] Downloaded nodejs_buildpack (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.515#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:36 UTC 2022] Downloading php_buildpack... (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.515#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:36 UTC 2022] Downloaded go_buildpack (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.515#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:36 UTC 2022] Downloading staticfile_buildpack... (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.515#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:36 UTC 2022] Downloaded python_buildpack (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.515#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:36 UTC 2022] Downloaded php_buildpack (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.515#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:36 UTC 2022] Downloading java_buildpack... (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.515#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:36 UTC 2022] Downloaded staticfile_buildpack (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.515#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:36 UTC 2022] Downloading sap_java_buildpack... (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.515#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:36 UTC 2022] Downloading r_buildpack... (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.515#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:36 UTC 2022] Downloaded java_buildpack (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.515#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:36 UTC 2022] Downloading binary_buildpack... (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.515#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:36 UTC 2022] Downloaded sap_java_buildpack (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.515#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:36 UTC 2022] Downloading sap_java_buildpack_1_57... (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.515#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:36 UTC 2022] Downloaded r_buildpack (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.515#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:36 UTC 2022] Downloading sap_java_buildpack_1_59... (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.515#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:36 UTC 2022] Downloaded binary_buildpack (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:36 UTC 2022] Downloading sap_java_buildpack_1_56... (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:36 UTC 2022] Downloaded sap_java_buildpack_1_57 (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:36 UTC 2022] Downloaded sap_java_buildpack_1_59 (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:36 UTC 2022] Cell a90fbd1a-75fb-4163-a26d-ea33f5b231b7 creating container for instance 9c1d82c4-3d25-45e5-8e04-ec7316b88cdf (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:36 UTC 2022] Downloaded sap_java_buildpack_1_56 (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:37 UTC 2022] Cell a90fbd1a-75fb-4163-a26d-ea33f5b231b7 successfully created container for instance 9c1d82c4-3d25-45e5-8e04-ec7316b88cdf (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:38 UTC 2022] Downloading app package... (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:38 UTC 2022] Downloading build artifacts cache... (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:38 UTC 2022] Downloaded build artifacts cache (225B) (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:39 UTC 2022] Downloaded app package (10.1M) (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:40 UTC 2022] -----> Nodejs Buildpack version 1.7.72 (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:40 UTC 2022] Copy [/tmp/buildpacks/430f218c46739842b668cee1c5903382/dependencies/6c25784b86a9c8a9c9dbbc35454af37c/node_14.20.0_linux_x64_cflinuxfs3_984dabed.tgz] (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:40 UTC 2022] -----> Installing node 14.20.0 (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:40 UTC 2022] engines.npm (package.json): unspecified (use default) (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:40 UTC 2022] engines.node (package.json): ^12.0.0 || ^14.0.0 (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:40 UTC 2022] -----> Installing binaries (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:42 UTC 2022] Copy [/tmp/buildpacks/430f218c46739842b668cee1c5903382/dependencies/9d3b525e5473dd1f67904167d5e8cbfa/yarn_1.22.19_linux_noarch_any-stack_b005c5ea.tgz] (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:42 UTC 2022] -----> Installing yarn 1.22.19 (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:42 UTC 2022] Using default npm version: 6.14.17 (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:42 UTC 2022] -----> Creating runtime environment (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:42 UTC 2022] Installed yarn 1.22.19 (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:42 UTC 2022] Rebuilding any native modules (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:42 UTC 2022] Prebuild detected (node_modules already exists) (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:42 UTC 2022] -----> Building dependencies (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:42 UTC 2022] NPM_CONFIG_PRODUCTION=true (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:42 UTC 2022] NPM_CONFIG_LOGLEVEL=error (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:42 UTC 2022] NODE_VERBOSE=false (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:42 UTC 2022] NODE_MODULES_CACHE=true (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:42 UTC 2022] NODE_HOME=/tmp/contents3077665793/deps/0/node (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:42 UTC 2022] NODE_ENV=production (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23211###
[PollStageAppStatusExecution] [sopoc-approuter] 9f809228-06af-4fd3-90e7-6ff7e3b404eb [Sun Sep 18 09:15:44 UTC 2022] > node-gyp-build (STDOUT, STG)#

#2.0#2022 09 18 09:36:38.516#Z#DEBUG#com.sap.cloud.lm.sl.xs2.f9406f85-3734-11ed-8f22-eeee0a976908.sopoc-approuter.stageAppTask#
